text,label
"假扮抗疫 又黎呃您

左圖：假麥當勞出沒注意！成立只有數天的McDonald’s_HK是冒充的！

當然，只看專頁的首頁是很容易識破，但如果「假麥當勞」出帖送優惠時，就會比較難辨認。

詳情請到全文瀏覽。

#kauyimed
全文
https://t.co/5mnOWrcgZl https://t.co/kYTwwDBdJR",0
"「向香港警察致敬」再一次以謊言向警察致敬！

左圖：聲稱「有人騷擾投票站，被捕」，但沒有時間地點，沒有片段來源。

右圖：蘋果日報上週一的片段。

強烈建議鄧炳強與這個不斷造謠侮辱警隊的專頁割蓆。

#kauyimed
全文
https://t.co/dl10dIJmM6 https://t.co/zX5ynTeGcP",0
"林卓廷在澳門關口被打？

最近這位「伍伯瑜」的網友（或帳戶）不止一次發放假消息，包括以下這個，竟然把打人的場地，造假為澳門關口！澳門的朋友，可有被屈的感覺嗎？

全文：
https://t.co/Km22S5X7xz https://t.co/i0IKehqbUR",0
"又是大頭加字，但無時間、地點及出處的圖。

左圖：聲稱鄧炳強說「若亂港分子在立法會過半...設警崗」，但其實沒有相關的訪問或評論，而該相片是去年新唐人電視網站用過。

還是那一句，任何沒有出處的資訊，請小心處理！

#kauyimed
全文
https://t.co/mZ4bom1pmz https://t.co/SNI2jtib6u",0
"一幅相引起無數想像，然後...

左上：疑被縱火（留言多指控警察）
左下：被縱火焚燒（圖)(留言多指控示威者）
右上下：消防調查後無可疑，其實是司機自己報警。

任何沒有出處的相片，請網民們冷靜處理，可以嘗試搜索新聞才下判斷，否則就會造成資訊混亂。#kauyimed 

https://t.co/m9fP7PkQzV https://t.co/43NoLCyUNi",0
"以下是一個個案研究，當大家很緊張疫情，輕信「街坊」「朋友」「來源」，就會出現炒車及損害別人聲譽。

相關專頁已經承認錯誤，希望昨天收到誤傳的網友，都能看到相關的澄清。

#kauyimed
全文
https://t.co/kvAOPeUoM7 https://t.co/mMRLpsK91S",0
"https://t.co/37RAmX3hyr

根據港大民意調查，警方的民望排名是最低，不過，絕對不是上圖的5%。

上圖其實是改圖，請留意圖的右面是刻意被裁走。下圖是原圖，是立場新聞2017年的圖。

還是那一句，沒有背景資料連結的圖，真的不要亂傳。 https://t.co/zVaGSWiQD4",0
"「今天」！就是「今天」！大家要在Facebook Status如何如何，才能不受Facebook的新規則那樣那樣。

相關謠言本傳媒在2019及2016年都寫過，外國傳媒也多番報道過。

Facebook如何使用各用戶的資料，在大家加入時已同意了，這樣寫幾段字，不會改變什麼。

#kauyimed
全文
https://t.co/eLadXMbKtk https://t.co/7mJpC1pwkU",0
"左圖：林鄭月娥相片加上「西藏與新疆的繁榮發展... 對香港的高度自治，起到參考作用」。

右圖：相關相片在一月出現。

當您如果看到很Juicy的字眼，很令人憤怒的圖片，很有衝動去share時，伏正好就在您面前等您。

#kauyimed
全文
https://t.co/8XAWn60FIj https://t.co/f0nJxSW8y1",0
"微信昨天傳出一「重磅」消息（左右上圖），是有關「教育部宣布：终止与英美澳加等高校的合作！」。

然而，該帳號不是政府部門，也非傳媒，更沒有提供任何連結。

其實，該「重磅消息」是2018年的新聞（右下），而相關消息在2019年都分別「復活」過（左下）。

#kauyimed
全文
https://t.co/S5CwbYZAgt https://t.co/9bca3EQar1",0
"HKG報刊登了一幅「網絡圖片」，聲稱「網傳國慶日十大縱火爆炸商場」，但地圖只有九個地方，而且多個地標位置錯誤。

該報道缺乏資料來源的證據，例如「魔法敢死隊」的截圖，這做法根本與散播未經證實傳聞無異，會令HKG報的公信力受損，也是對支持者智慧的侮辱。

全文：
https://t.co/oQAWPCyMG7 https://t.co/I5Pw15ibq1",0
"美式防疫？美式執法？暴力驅趕、近距離發射胡椒球彈？

左圖：專頁「港人講地」發放片段，聲稱是美國邁亞密近期的片段，片段中警方「暴力驅趕」，還問「香港好多人經常以美國作為國際標準，唔知佢哋睇完呢條片有咩想講？」

右圖：那是去年巴西的片段。

#kauyimed
全文
https://t.co/B9upIXJeSp https://t.co/2GhlOgqlIZ",0
"左圖：偷圖作故，「暴徒高空掉鏹水」是毫無根據。

右圖：有片拍下事發經過，事發時該急救員站在有蓋的電車站下，是在警方發放催淚彈後受傷。

沒有出處的資訊（尤其是whatsapp寫著「forwarded」）必須小心處理。

右圖原片：
https://t.co/vqtJQ829MC

#kauyimed
全文
https://t.co/ECRSEuER4l https://t.co/2PchesIjXX",0
"https://t.co/k3GSBsBLlZ

利君雅沒有被禁止參加記者會 https://t.co/noyj6uRscP",0
"卡介苗有效抑制新冠狀病毒？

左圖：陳雲在專頁聲稱「澳洲醫學界發現... 卡介苗有效抑制新冠狀病毒」。

但如果細看內文，會發現澳洲醫學界是正在測試卡介苗（右圖）。

當然，本傳媒也希望卡介苗真的有效，但請勿未確認先興奮，抗疫之路依然漫長。

#kauyimed
全文
https://t.co/suHw3fsZkY https://t.co/7nc6bJk7OX",0
"不明來歷的左圖，沒有標明出處年份地點，加一句「黑警可樂」，又竟然有人信，甚至「全城罷飲」。

其實，右上圖是今天市面買到的實物，右下圖是淘寶的罐上加字服務。

在「罷飲」之前，都要問清楚來龍去脈。

長文請到FB瀏覽。

#kauyimed
全文
https://t.co/MzjMzftRBU https://t.co/YVuZYixQrW",0
"移花接木系列

警方的確有說過「震驚失望 影響形象」，但不是承認在新屋嶺拘留中心打人，更遑論承認有「恐怖囚室」。

左圖是改圖及移花接木，左圖的右上角是刻意被模糊了。右圖是原圖，是am730就「警員涉嫌在北區醫院執行私刑」的新聞製圖...

全文：
https://t.co/LFe59cOgST https://t.co/VD01U9HL20",0
"蔣議員專頁發放的一段「吸食毒品片段」，描述是「看完這段片，大家明白為何有些暴徒如此瘋狂！請家長關心及留意子女！」

其實，片中沒有提及該男子是「暴徒」，甚至沒有提及自己的政治取向，更加沒有日期時間地點，嚴格來說他近乎沒有說話。

#kauyimed
全文
https://t.co/IugLNdq3XR https://t.co/ooidnSrBtP",0
"騙案假扮蘋果，再扮華為。

有騙徒假扮蘋果報道（左圖），「報道」說華為14元一部，然後叫人按「官方促銷頁面」（右上），但結果會去了不知名網站（右下），目的就是欺騙您的個人資料。

便宜莫貪，請在輸入任何個人資料前，必須看清楚網站地址，以免受騙。

#kauyimed
全文
https://t.co/z6RPXcNtfX https://t.co/YN5CiqcyCI",0
"左圖：網民John Lewis上載一段莫華倫演唱的片段，很難聽，共有超過2千個shares，及大量取笑莫華倫的留言。

其實，該片段是有人動過手腳。

因為左圖的片段是慢動作，因此聲音也變了，大家可以自己去驗證一下。

#kauyimed
全文
https://t.co/NVKI72sjNa https://t.co/i7FMA5cLip",0
"左圖聲稱因為帖中圖有問題，所以Facebook會自動取消share功能，但其實是錯的。

左圖沒有「share」功能是因為該帖不是「地球帖」，而任何不是地球帖的相片，都不能share。反之，只要如右圖般設定為「地球帖」，就可以share。

#kauyimed
全文
https://t.co/Ey2S43UTIR https://t.co/v3u5UxeIBK",0
"左上下圖：「19日凌晨.... 一名被巴士撞擊的中學生離世」、「19凌晨在油麻地... 聖道迦南書院一名中四學生不治離世」

右圖：學校今天的聲明，「本校於 11 月 18 日獲悉一名中四學生不幸逝世。 」

換句話說，該名學生的離世，與19日凌晨警方的行動無關。

#kauyimed
全文
https://t.co/urORh16kyZ https://t.co/Eu4jDRSMOw",0
"「公司被人圍，打到佢滿面流血」？
大家見到草叢像公司嗎？真的看到「血流披面」嗎？左圖在whatsapp瘋傳了幾天，但其實是假的。

創作左圖的人是刻意造謠的，相關「相片」是東網在上週五愛丁堡廣場集會的片段，圖中女子自稱「行過被噴油」，詳情請見FB：
#kauyimed
全文：
https://t.co/vQBJ6Qgh1F https://t.co/3fKoDrnwnI",0
"一條聲稱是「逼學生罷課」的片段，在各平台散播，但裡面一個學生都看不到，為何會有人相信呢？

左圖：片段聲稱「中華基督教會基道中學現在逼學生入禮堂罷課
[20/11 14:17]: 九龍 土瓜灣 崇安街」。

右圖：原片段，春天教會在三天前上載，與學校完全無關。

#kauyimed
全文
https://t.co/gsDF1rHITf https://t.co/zGCYtoHkdm",0
"「大家忍住.....唔好笑」？左圖「聲討教協」以為自己好好笑，結果當相關部門出文澄清相關謠言後，真的不知道誰最好笑。

簡單而言，「法務部從未發布處理偷渡來臺人士措施之不實訊息，有關網路所傳並非真實」，右下圖的黃色字是中華民國法務部寫的。

#kauyimed
全文
https://t.co/yi7sz8g85u https://t.co/dgSbapVFha",0
"左圖家庭相中的男子姓陳，有網民誤把陳先生的相片當作「開槍警」的相片，更加有網民聲稱會到他太太上班的地方有所行動（右上圖的字，事主確認圖中的網民沒有進入舖內）。但其實陳先生並不是一名警員，他的LinkedIn檔案是公開的（右下圖）。

#kauyimed
全文：
https://t.co/S1YwvZttmd https://t.co/iDpHjjEor6",0
"左圖：假的，四位區議員並沒有提供相關的「送中套餐」，也沒有製作相關海報。

這個「送中套餐」早在去年7月已經出現（大家可自行搜索），這次把四位區議員的海報移花接木，製造資訊混亂，跟散播謠言無異。如果覺得沒有問題的，請換自己個樣上去。

#kauyimed
全文
https://t.co/CcjBwaKaIo https://t.co/Q8RuTkRWmv",0
"左圖聲稱是「酒店拒收內地遊客」在「北角油街」紥營的相片，早於1月28日已經出現過（右下圖），而相關地點也不是油街（右上圖是油街的實境圖）。

有其他參考資料指出該處是北角糖水道，而營內是週日工人姐姐，但這兩點本傳媒暫時無法確認。

#kauyimed
全文
https://t.co/9lpui00cfF https://t.co/y7lolxLd2O",0
"有賊行騙！大家小心！

左圖的「扮香港01」網站，近日快速地在FB出現，但其實該「hknews xx club」與01無關，相關其免責條款（右圖）跟本傳媒之前處理過的內容農場一樣，寫明「用戶不應信賴內容」。

#kauyimed
全文
https://t.co/8rQBZbwAXV https://t.co/2loZE2a2tX",0
"左圖：聲稱香港，但連地點都寫了錯別字（博富臨？），冤枉香港聖心學生。

右圖：相關新聞，其實發生在台北，日期是8月31日。

任何沒有來源的片段都不要輕易相信。誤傳了謠言的，請向傳給您的朋友及自己問責。#kauyimed 

全文：
https://t.co/p8u3fBFl1C https://t.co/VVcMHw3Gcd",0
"假扮百佳專頁出沒！

圖中的百佳專頁是假的，左圖聲稱參加比賽的連結，絕對不是轉往百佳的網站，而是去了一個不知名網站，小心個人資料被騙！

請大家馬上舉報，刻不容緩！也請提醒身邊會去百佳購物的親友！

#kauyimed
全文
https://t.co/aa2AcnhnwW https://t.co/dLwzRAvp8C",0
"左圖較早前流傳，外界認為警員是手持「可樂」，而警方解釋是「滅火筒」。

優品360今晚發布CCTV片段（右圖，有片），片中清晰看到警員當日手持小型滅火筒，而非可樂。

而在2008年，警方也有公布過機動部隊會持有小型滅火筒。

#kauyimed
全文
https://t.co/Gp9IsisJKc https://t.co/pHzfrPmAk0",0
"左圖：專頁「真相2.0」貼圖，聲稱林鄭月娥等官員在深圳如何如何。

右圖：2017年禮賓府拍攝，相片來自林鄭月娥的FB。

還是那一句，任何沒有出處的資訊，請小心處理。誤傳過的，請向傳給您的網友及自己問責。

#kauyimed
全文
https://t.co/fC7HdPqp6p https://t.co/VW4LdrmdzG",0
"暫停運作，直至另行通知。

本傳媒在FB最後出帖是週六晚上7時。我們在週一晚上8時多，
發現原來無法發布及無法回覆message。當時說還有4 hours。

到了凌晨，又來一個19 hours more？

純技術研究，無投訴：
請問我們在無法發文的情況下，
可以如何再一次犯規，
然後再加多19個小時呢？

#求驗傳媒 https://t.co/Bi5y3SxPf2",0
"內容農場是虛假訊息的溫床，
標題配圖保證Juicy，令人有馬上轉發的衝動。
不可一，不可再。
請各位網友、專頁管理員及群組管理員密切留意，
不要成為散播謠言的幫兇。

https://t.co/6cYoie4RLq?",0
"任何沒有資料來源的圖都不要傳，也不要輕易相信！請各群組管理員考慮把多次散播謠言的網民block掉。

左圖已過千shares，圖中的鄧炳強是2018年Now新聞的，訪問內容不可能涉及獨立調查委員會。而翻查紀錄，鄧炳強近日並沒有接受訪問。

#kauyimed
全文
https://t.co/x3oo78WRKc https://t.co/8TYp2pO7fz",0
"天主教教宗中了武漢肺炎？Vatican confirms Pope Francis and two aides test positive for Coronavirus?

圖中那個「MCM News」聲稱天主教教廷「發出聲明」及「確認」教宗確診，但相關報道連日期都沒有，而至今教廷並沒有發出任何類似的聲明。

#kauyimed
全文
https://t.co/BiNEhLVPi3 https://t.co/Hqu27kw4pF",0
"左圖：謠傳「彥林母親10月份已墮樓身亡」，圖中「圈了」一名女子，沒有提出任何證據。

右圖：東方在9月26日有關學生墮樓的相片，該女子為其中一名女親友。

造謠者明知右圖的來源，刻意刪除原文的資訊，更對右圖家庭造成二次傷害。（馬賽克是本傳媒打的）

#kauyimed
全文
https://t.co/CilXSKvnk4",0
"假的，請不要再傳。已經有至少700多個shares，未計whatsapp平台的散播。

謠言全文：「香港瑪麗醫院，警、官、政，黑在瑪麗醫院上演黑手之作！」

原片段
https://t.co/4d0d2R9Pwd

全文：
https://t.co/kUYrV3LN7K

#kauyimed https://t.co/xtEqRrLPUn",0
"港獨=越南船民？

最近不論在Facebook還是whatsapp都會看到類似左圖的謠言，他們的指控其實沒有提供任何證據，而相關數字（三十萬）更是違反歷史...

全文：
https://t.co/LN7HqqLgRA https://t.co/QA62LM90Qd",0
"左圖的配圖是舊圖。噴水圖在9月6日或之前，上警車圖是9月11日或之前。左圖的製圖者是刻意造謠誤導網民。

還是那一句，沒有來源的圖，請小心處理。誤傳過的，請向傳給您的網友及自己問責。

#kauyimed
全文
https://t.co/OZ4LQn6XgH https://t.co/wFoSwd97ST",0
"左圖：聲稱鄧炳強說了圖中的話，有超過3000個shares，但翻查紀錄，截至今天中午，鄧炳強並沒有在公開場合作出相關言論，也沒有任何會議錄音流出，相關圖片亦沒有提供資料來源。而相關背景圖片至少早於2018年已經出現（右圖）。

#kauyimed
全文
https://t.co/aqd08Sb0Vm https://t.co/PdMXaV3RTn",0
"左圖：「加拿大護士罷工要坐監」，內文一句「香港係咪應該要效法呢？」但一貫周融系作風，是沒有提供任何新聞連結，也沒有任何背景資料。

右圖：部分近期加拿大各地的護士罷工新聞，但本傳媒找不到他們被捕的新聞及資料。

#kauyimed
全文
https://t.co/biPp1HAvKe https://t.co/d4m9I5WTeJ",0
"左圖：聲稱是「世界日報」的報道內容，指一名自願注射疫苗的女士，“她要天天去找确诊患者接触聊天。一个多月后，她并未被感染。” 

其實，世界日報的報道（右圖），只有提及「疫苗志願者：一個月來無副作用」，但內容根本沒有「找確診者接觸聊天」！

 #kauyimed
全文
https://t.co/KhjTkBzF07 https://t.co/7v7nwHziCP",0
"https://t.co/NdoEMlAPe9

瘋傳的片段（左圖），是台灣2018年9月的新聞（右圖），不是在香港發生的。 https://t.co/i33O5mbTtl",0
"請大家冷靜。這是很多網友最希望看到的炒車。

左圖是改圖，不要傳。
右圖是原圖，至少一個月前已經出現在連登。

明白大家的擔憂，請一起繼續尋找證據，及未找到的朋友。

希望在這事上，一切傳聞都會炒車。

全文：
https://t.co/VKlE9s2Deb https://t.co/iNGoY8JJ6c",0
"但網民Lau Sara（左上）及「向香港警察致敬」（右上）卻分別在8月18日及8月19日，在沒有任何證據下把責任推向示威者，然後竟然有數以千計的人相信及share。如果下次寫那十多個人是台灣三聯幫柯志華帶頭的，您信不信？

全文：
https://t.co/VeDPOIrY80 https://t.co/Y6nXmTdtQF",0
"左圖：陶傑FB貼圖，寫著「今日德國市民為中國製造的馬克思銅像戴上「冠狀病毒」王冠，披上病毒紅旗」。

右圖：2018年的圖片。

左圖沒有「設計對白」，更寫明「今日」，然後騙了超過2700個shares。

#kauyimed
全文
https://t.co/6JnUzN9ujo https://t.co/jf8eo7MVpZ",0
"無良偷上偷，帽子亂扣。

左圖：Joseph Choi偷了兩幅垃圾滿地的圖（右圖），再偷了一幅行山人士拿著「時代革命」的相片，合成一幅「帽子亂扣」圖，帖中沒有日期、地點、以及三幅相片的關係。

然後，高志森偷了Joseph Choi的帖，用Cap圖形式在自己帳戶發布。

#kauyimed
全文
https://t.co/lb1psZEFbZ https://t.co/F2fLbpeaGQ",0
"朋友的朋友的親戚系列

左圖：Whatsapp（及FB）大量傳播的片段。

其實，相關片段是三年前的墨西哥（右圖），與美國無關，更加與疫情無關。

如果收到任何聲稱「朋友的朋友/親戚」的資訊，不如大家都問一句「真是您朋友嗎」，如果不是，那訊息就不要傳了。

#kauyimed
全文
https://t.co/MsgfiJayW9 https://t.co/AiIWmDMYmu",0
"冷靜！不要胡亂掉廁紙！

Whatsapp流傳左圖，還有一句「健力士出事」。

但其實那「故事」是有下半段，就是右圖中寫明是「惡搞」。

刻意減去故事下半部，以及不提及出處，是刻意的造謠。

#kauyimed
全文
https://t.co/X5ZWyawwXg https://t.co/yq9gTZH52o",0
"https://t.co/a8LkeIQH5E

又是什麼「香港傳媒不敢報」！各位親，可否用下腦？大公文匯不可能被操縱吧！更令人憤怒的是，所謂「今日暴徒衝上紅磡「萬國殯儀館」搞倒亂」，大家是盲的嗎？相片中有人搗亂嗎？「華記」連馬賽克都不打就出人家喪禮的相片（圖中的馬賽克是本傳媒打的），您們良心過得去嗎？ https://t.co/wto13oPB6b",0
"左圖：專頁「重點全新樓盤多面睇」聲稱有口罩賣，叫人讚好專頁、留言、分享，但其實那些圖是偷回來的！

右圖是原圖出處，而且有片段證明（片段請看以下澄清帖的留言）。

當香港人正為口罩奔波，任何利用這機會行騙者，必須強力譴責及檢舉。

#kauyimed
全文
https://t.co/jaucjztsiq https://t.co/it2bdaKOWj",0
"左圖所謂報道，周庭的名字出現時，後面是有「守護靈」字眼，因為這政黨/宗教也曾經聲稱跟蔡英文及孫中山的「守護靈」對話。

左圖：有周庭的相片，然後有看得懂的漢字，就可以串連成傳聞。那右圖是否就等於「林鄭月娥鼓勵暴力衝擊」？其他文字是否看不到就算呢？

全文：
https://t.co/60FaiFnZuO https://t.co/4pQIHyYq0H",0
"左圖：幫港出聲：「近日網上流傳一張照片，總理李克強身處疫區中心的帳篷吃泡面，再難也没有抱怨！中國加油！」

右圖：2013年的。

網媒有責任核實所謂「網上圖片」，否則就隨時散播錯誤資訊。

#kauyimed
全文
https://t.co/eNxdTexStW https://t.co/ode6ftaQcB",0
"https://t.co/dcERZOHOxw

一日最衰都係...

「美國有口話人冇口話自己...」是一個很常見的開場白，但片段其實是寫著Valencia華倫西亞，地點是西班牙，寫的都不是英文，片段內的是「Policia」而非「Police」。 https://t.co/bs1ZKQgnoI",0
"勝負乃兵家常事，何必屈人吸毒及弱智？

左圖是微博「港聞速遞」，令人吃驚。牆內造謠的假「港聞」，以抹黑來掩蓋自身不足，其實是荼毒國家人民，散播無知。

右上圖原圖來自HK01，沒有「庇護工場弱智人士」字眼；右下圖的袁浩倫是註冊社工，並非毒癮患者。

#kauyimed
全文
https://t.co/osIWY2Ti7Q https://t.co/m7Zk4pw0tB",0
"又有口罩騙案！不要付款！

右圖：偷Logo假扮美滴樂，扮有口罩賣，其實專頁剛在昨天成立（右上下圖）。

左圖：真美滴樂，已澄清不會出售口罩。

齊檢舉，快！請提醒親友小心，千萬不要提供個人資料，及千萬不要轉賬！

#kauyimed
全文
https://t.co/b4oxKhIF1a https://t.co/on2hbA79Wn",0
"左圖的「據悉... 警員購買的揚州炒飯」帖，有1500多個shares，不少網友信以為真。

其實，該圖早在2015年已經出現，只是一幅「未炒的揚州炒飯」。（右圖）

任何「據悉」、「傳」、「朋友經歷」的帖都要小心處理，否則隨時成為散播謠言的幫兇。

全文：
https://t.co/uxpq2QoC7I

#kauyimed #求驗傳媒 https://t.co/CMpNzD35KQ",0
"今天多處出現謠言：「直播拍到女記者手持記者背心向警察掟滅火筒！」（左圖，但該片段沒有看到背心。）

其實，那女子手持的是一把雨傘（右圖）。而且，單手「掟滅火筒」？不過大家都「反正我信了」。

某些人在嘗試詆毀香港記者，大家必須要小心。

全文：
https://t.co/fO1WhSvReq https://t.co/XJLT5Buk0B",0
"中央電視台FB出帖讚揚警察（左圖），至少部分內容是剪走前因，也剪走後果。

那位「受傷的示威者」是朱凱迪，CCTV用了十秒慢鏡，去播出警員「撫慰」他的過程。

右圖：朱凱迪被香港警察近距離噴胡椒噴劑，另一警員嘗試協助，最後該警員被同袍拉走。

#kauyimed
全文
https://t.co/Ab0O8G8IPs https://t.co/CBrwJrN1Zt",0
"我們要真相，而不是自己作一個版本出來。近期太多錯漏百出的虛假資訊，根本愚弄網民。大家必須留意，高級警務人員是不會隨便回應傳媒。

左圖：假的，鄧炳強近日沒有「回應」任何傳媒提問，也沒有出席警方的記者會，該圖是8月或更早前大公報拍的（右圖）。

#kauyimed
全文
https://t.co/aSaxsGEoxe https://t.co/Wkqwo8oZQS",0
"葛博士分享的內容是否真實，本傳媒不知道，文中沒有「示意圖」、「故事純屬虛構」之類。但相關分享的大頭及背影相片，是外國攝影師的作品，偷相證據確鑿。

至於故事內容，請向葛博士及故事的原出處查詢。

任何沒有出處的圖片，都要小心。

#kauyimed 
全文：
https://t.co/2nyemNclrW https://t.co/m5cXVg0sqj",0
"黃大仙伯伯「被打死」的傳聞（右下），傳了兩天，死亡時間版本很多（但從來沒有人懷疑），個個都話「已經證實」。其實，大家可有想過，網上出文的人，是如何「已證實」？左圖是香港警方昨天晚上確認「經警方主動聯絡後，伯伯已親身向我們報平安」。

#kauyimed
全文
https://t.co/BTJVqDgFu2 https://t.co/vnKj2Pe1Zn",0
"勇於面對，是對付欺凌者的最佳方法。

全文：
https://t.co/lFOBarcGXL",0
"「香港新增3500名武漢不明肺炎患者，15名港人病危」？咁恐怖？

更恐怖的是，「作者」寫明叫「我愛大波妹」（雖然最後又扮「美聯社」），然後竟然又有人傳，內容農場實在危險。

大家必須密切注意武漢肺炎的消息，一起留意社區的情況，也要防範假消息散播。

#kauyimed
全文
https://t.co/nbRHg83sEv https://t.co/QCx0ejash9",0
"蔣麗芸議員真的要認真考慮更換管理員，她的專頁快跟內容農場無異，絕對有損蔣議員的公信力。

究竟專頁管理員有沒有看過所發放的片段呢？「動輒就開槍殺人」？只要認真看一次片段...

（全文較長，請到FB瀏覽。）

#kauyimed
全文
https://t.co/yMVz7VUBxy https://t.co/6Du4TFI9hi",0
"「傳媒無報」是近期抹黑傳媒的常見招數之一。

好像周融系昨天及今天的「黃媒不會告訴你的真相」（左圖），其實內容在右圖的立場新聞及蘋果日報都有報道，「捍衛尊嚴」、「行使警權」等內容都有提及，而且立場及蘋果在當晚（週四）已經報道。

#kauyimed
全文
https://t.co/wZcKVIp54C https://t.co/Cukn3GiNa7",0
"「亞倫」表示P圖可否P好一點？

香港人不會叫郭富城做「亞倫」，也不會「三台聯播」聲稱是ViuTV的假訪問。

右下圖「扮Facebook」，非華人寫港式中文，連結根本不是去Facebook的。

上次「假譚詠麟」騙局2000人中伏，今次到「假郭富城」，大家別掉以輕心。

#kauyimed 
全文
https://t.co/N1gJ5Pdab6? https://t.co/bvTWMhhI8g",0
"左圖：昨天聲稱「18：06 吐露港近九龍東出口沙田方向中線 TA」。

右圖：2018年新聞。

在一個突發事件群發放舊圖當新聞，是絕對的誤導，也會令各駕駛人士及公眾選擇交通工具時作出錯誤判斷。

#kauyimed
全文：
https://t.co/vlIMK09Q7Z https://t.co/LeeJCzpkcp",0
"左圖：聲稱是「實地考察」的「新疆嶺」現正開工，該帖有2000多個shares。

右上圖：水務處的2017年年報，該建築物是位於桌山上的食水配水庫新建工程。

右下圖：承建商俊和的帖。

#kauyimed
全文
https://t.co/ci9zHlHVLh https://t.co/Gjyt8a74Sh",0
"https://t.co/g8qnO3uceO

網傳「警察扮完示威者，爬番入狗屋」，但其實片段中的是九龍公園閘口，不是警署。 https://t.co/kjYQ8hezGb",0
"上圖：Whatsapp流傳八達通日日賞積分會在本月尾到期。

下圖：八達通網站：「一般情況下，會員八達通只要持續進行日日賞交易活動，八達通內的日日賞$均不設使用期限。然而，若連續1,000天沒有賺取或使用日日賞$，八達通內的日日賞$累積結餘將會自動失效...」

#kauyimed
全文
https://t.co/vXWl8IMmag https://t.co/USQDxjhhCV",0
"東方寫「紀念逝者十字架疑遭港人破壞」，Yahoo寫「立陶宛十字架遭塗污，破壞行為非常可恥，不能容忍」。

可是，請大家看看右圖，人家譴責的，是說普通話遊客，把寫著「光復香港、時代革命」的十字架拔出來、取笑、再掉去遠處，還要說一句「幹了件好事」。

#kauyimed
全文
https://t.co/fldC7A8xQe https://t.co/YMJI7bEip1",0
"小心內容農場及其推廣者！

左圖，FB專頁「記你老母」所貼出的連結，其實是去了一個不知名的網站，該網站的免責聲明更自稱是「論壇」，及不保證「留言真實性」。

若網民是支持港台，應該直接到港台的專頁瀏覽。同時，請別再轉發那又press又local的連結。

#kauyimed
全文：
https://t.co/7mN3Z61IMJ https://t.co/6eVUtPYv2M",0
"令本傳媒覺得最難以置信的是，如此明顯的假，竟然有900多個shares！最後連新華香港都被騙了，騙徒這次令國家蒙羞，該當何罪！

還是那一句，如果您發現有些人常常發放不實訊息，要小心他們，因為他們是在利用您作為散播謠言的幫兇。

全文：
https://t.co/DUz13okQLc https://t.co/oIoPkJT8Ae",0
"人血饅頭？自己偷圖作故混淆時間，還好意思屈人。

左圖，「我係南區人」專頁週五晚，偷了陳堡明週四的相片（右圖），說成是「哦，默哀完就過黎南區做V字手勢，我屌你啦，成班偽君子，食人血饅頭」。

造謠無誤，請檢舉。

#kauyimed
全文
https://t.co/6mt0kKYQA5 https://t.co/B1CQi47l9K",0
"培青社貴為愛國組織，不熟國家歷史，誤導各位愛國愛黨支持者，該當何罪？

其實，該相片早已2017年已經存在（右圖），而且是內地個案。

全文：
https://t.co/ZnvmfIh2yh https://t.co/AgiobRqHPl",0
"有圖，無日期，無新聞，無真相，但有幾千個shares。

右圖：去年的圖。活動的確是紀念六四，不過與「布拉格取消和北京的姐妹友好城市關係」（去年十月）及「與台灣簽署防疫聯合聲明」（今年四月）無關。

#kauyimed
全文
https://t.co/XRBet87nGS https://t.co/Cy1kiQg2Hl",0
"假扮百佳專頁出沒

左圖：假百佳專頁，版面跟真百佳相當近似，英文名字也只差一點點，但破綻在於它沒有藍剔及like數太少。

另外，他們的內文也是「無找尾數」一樣，不只有奇怪的中文，更加有百佳抽獎來自HKTV Mall的奇景。

笑完後，請把它檢舉致死。

#kauyimed
全文
https://t.co/j06cT1Zj8n https://t.co/vkuUqn5cej",0
"左圖的描述是錯的，圖中的羅先生並非從寶琳去深水埗看姊姊而花了四個小時。根據原圖（右圖）明報的報道，羅先生是在10月5日，在深水埗跟妹妹見面後，打算回去寶琳，因為關站、封路、巴士改道等原因，令原本一小時的車程，變成了四小時的海陸行程。

#kauyimed
全文
https://t.co/Ftj6PfX5qP https://t.co/3F7nlo1ryu",0
"以「謠言最愛懶人系列」來說，這是經典之一。

不少網民看到左圖片段，會認為警察在向橋下掟磚。如果看右圖的片段，就會看到警察是把磚掉到橋下的車運走。

其實左右圖是同一片段，沒有剪接，也不需要其他角度的片段去證實，大家只需要看到最後，就不會誤會。

#kauyimed
全文
https://t.co/aQDzNs9VbH https://t.co/eZformHDs3",0
"以偷片向香港警察致敬！「向香港警察致敬」專頁，直接偷有線電視的Live轉播。（更新：還有香港電台）

前線記者的血汗不容偷去，之前更可惡的是什麼「傳媒不報」，但其實是偷香港傳媒的直播片段。

證據確鑿，馬上檢舉。

#kauyimed
全文

https://t.co/0jHYEuVQ7u https://t.co/TGGYCjGIUn",0
"偷片，看片作故，散播謠言。

「華記正能量」（右上）與已經刪帖的葛珮帆議員（右下），把香港警方當成他們心中幻想的「外國勢力」，然後大造文章。

其實，當時快必及慢必附近全部都是警員（左圖），雙方對話清晰可聽，跟他們談話的其實是警隊的「速龍」：

全文：
https://t.co/KuC32x5rfq https://t.co/p7MJaKdDE2",0
